s,x,y,yaw,curvature,csv_speed,curve_speed,reference_speed
450.000000000,-33.491514254,196.947246337,3.137219450,-0.000679712,4.734304737,34.506240262,4.709829959
450.250000000,-33.741511746,196.948365941,3.136999022,-0.000904544,4.833557600,32.405561288,4.788788808
450.500000000,-33.991508973,196.949543144,3.136752355,-0.001054423,4.927673545,31.201111822,4.866466710
450.750000000,-34.241505882,196.950786080,3.136472689,-0.001178282,5.017096707,30.301069853,4.942924058
451.000000000,-34.491502411,196.952103115,3.136162953,-0.001306392,5.103672680,29.447501207,5.018216640
451.250000000,-34.741498501,196.953500917,3.135822735,-0.001444390,5.187232163,28.604198236,5.092396120
451.500000000,-34.991494075,196.954988059,3.135450033,-0.001587505,5.268768534,27.801894250,5.165510453
451.750000000,-35.241489051,196.956572208,3.135035365,-0.001748672,5.349635680,26.974508624,5.237604247
452.000000000,-35.491483302,196.958266679,3.134578704,-0.001954091,5.429592138,26.019747497,5.308719078
452.250000000,-35.741476723,196.960079154,3.134088175,-0.002177086,5.507959885,25.089992008,5.378893775
452.500000000,-35.991469186,196.962018883,3.133525834,-0.002372905,5.584622865,24.350784250,5.448164667
452.750000000,-36.241460399,196.964112520,3.132861707,-0.002532877,5.659188658,23.793083332,5.516565802
453.000000000,-36.491450065,196.966384301,3.132180976,-0.002603913,5.730880326,23.557427350,5.555600000
453.250000000,-36.741438211,196.968818288,3.131500831,-0.002528706,5.799718204,23.807142974,5.555600000
453.500000000,-36.991424568,196.971430126,3.130833855,-0.002352527,5.865635597,24.424678028,5.555600000
453.750000000,-37.241409244,196.974197584,3.130270371,-0.002139428,5.928912708,25.240020353,5.555600000
454.000000000,-37.491392489,196.977091146,3.129795405,-0.001915629,5.989940371,26.190808069,5.555600000
454.250000000,-37.741374420,196.980096071,3.129365961,-0.001719679,6.048890041,27.117908345,5.555600000
454.500000000,-37.991355090,196.983204340,3.128967276,-0.001562371,6.105920035,27.937916419,5.555600000
454.750000000,-38.241334553,196.986408592,3.128578339,-0.001429444,6.161282707,28.692045489,5.555600000
455.000000000,-38.491312736,196.989711313,3.128226691,-0.001321557,6.215492837,29.351164590,5.555600000
455.250000000,-38.741289883,196.993091374,3.127933159,-0.001244795,6.267754030,29.848783858,5.555600000
455.500000000,-38.991266080,196.996540848,3.127654595,-0.001201642,6.318354769,30.139889043,5.555600000
455.750000000,-39.241241304,197.000060177,3.127374749,-0.001165911,6.367382318,30.387482487,5.555600000
456.000000000,-39.491215534,197.003649560,3.127058878,-0.001101542,6.414926760,30.849343707,5.555600000
456.250000000,-39.741188488,197.007326809,3.126742047,-0.001006646,6.460713436,31.570365092,5.555600000
456.500000000,-39.991160392,197.011074591,3.126503026,-0.000885077,6.505238204,32.572455429,5.555600000
456.750000000,-40.241131558,197.014871336,3.126330872,-0.000739928,6.548533253,33.903872724,5.555600000
457.000000000,-40.491102159,197.018705185,3.126181857,-0.000616054,6.590637944,35.179292213,5.555600000
457.250000000,-40.741072184,197.022576430,3.126039079,-0.000554421,6.631240477,35.869947271,5.555600000
457.500000000,-40.991041680,197.026481659,3.125912025,-0.000544837,6.670495305,35.981032949,5.555600000
457.750000000,-41.241010712,197.030416423,3.125792914,-0.000547760,6.708709904,35.947043013,5.555600000
458.000000000,-41.490979271,197.034381200,3.125654934,-0.000540712,6.745936198,36.029165272,5.555600000
458.250000000,-41.740947209,197.038384945,3.125495702,-0.000549089,6.781997255,35.931627011,5.555600000
458.500000000,-41.990914492,197.042429328,3.125355833,-0.000584871,6.816992906,35.523689062,5.555600000
458.750000000,-42.240881299,197.046502999,3.125243489,-0.000611223,6.851141000,35.231994647,5.555600000
459.000000000,-42.490847668,197.050603546,3.125088728,-0.000634660,6.884470989,34.978505260,5.555600000
459.250000000,-42.740813203,197.054754587,3.124896943,-0.000705221,6.916183553,34.247170657,5.555600000
459.500000000,-42.990777979,197.058951014,3.124725637,-0.000786850,6.947598846,33.455768338,5.555600000
459.750000000,-43.240742075,197.063187696,3.124539247,-0.000807809,6.978456127,33.261263207,5.555600000
460.000000000,-43.490705271,197.067477304,3.124297023,-0.000810895,7.008194406,33.232910843,5.555600000
460.250000000,-43.740667286,197.071835080,3.124068070,-0.000838098,7.037022610,32.986078338,5.555600000
460.500000000,-43.990628489,197.076239147,3.123898078,-0.000831037,7.065179535,33.049620953,5.555600000
460.750000000,-44.240589009,197.080681906,3.123697265,-0.000794194,7.092761689,33.387224672,5.555600000
461.000000000,-44.490548426,197.085186363,3.123472375,-0.000803065,7.119407202,33.304990114,5.555600000
461.250000000,-44.740506920,197.089741549,3.123286304,-0.000824887,7.145808646,33.105263799,5.555600000
461.500000000,-44.990464641,197.094339027,3.123093305,-0.000798948,7.171938614,33.343075889,5.555600000
461.750000000,-45.240421361,197.098990696,3.122865181,-0.000775765,7.197586480,33.560021393,5.555600000
462.000000000,-45.490376959,197.103702216,3.122667945,-0.000768193,7.222513408,33.631807939,5.555600000
462.250000000,-45.740331823,197.108452485,3.122504324,-0.000723131,7.246947258,34.068719310,5.555600000
462.500000000,-45.990285867,197.113245801,3.122314942,-0.000675112,7.270814597,34.553578304,5.555600000
462.750000000,-46.240238915,197.118090744,3.122144185,-0.000655258,7.293914298,34.760190077,5.555600000
463.000000000,-46.490191305,197.122969422,3.122006472,-0.000608357,7.316556439,35.263369465,5.555600000
463.250000000,-46.740143010,197.127883208,3.121838873,-0.000534239,7.338731405,36.105099806,5.555600000
463.500000000,-46.990093753,197.132845670,3.121695251,-0.000380025,7.360145036,38.069003816,5.555600000
463.750000000,-47.240044035,197.137831253,3.121603123,-0.000063626,7.381191945,43.363127035,5.555600000
464.000000000,-47.489993859,197.142839770,3.121520408,0.000047085,7.401859926,43.704292111,5.555600000
464.250000000,-47.739943314,197.147866702,3.121680187,-0.000220515,7.421813239,40.480276067,5.555600000
464.500000000,-47.989894711,197.152795345,3.122006094,-0.000415015,7.483442798,37.595379242,5.555600000
464.750000000,-48.239847381,197.157659355,3.121645742,-0.000622542,7.570857385,35.108881273,5.555600000
465.000000000,-48.489795176,197.162768138,3.121101345,-0.001174768,7.529176404,30.325536804,5.555600000
465.250000000,-48.739742409,197.167904292,3.120984648,-0.001616112,7.459414574,27.649472786,5.555600000
465.500000000,-48.989689003,197.173071411,3.120659591,-0.001755976,7.366453513,26.938739671,5.555600000
465.750000000,-49.239632846,197.178370059,3.120089769,-0.003513678,7.274846565,21.049883247,5.555600000
466.000000000,-49.489573359,197.183822024,3.119521788,-0.007542278,7.342644445,15.301293943,5.555600000
466.250000000,-49.739511009,197.189404594,3.118835359,-0.010409452,7.480757294,13.239835779,5.555600000
466.500000000,-49.989443834,197.195199688,3.114466353,-0.009688127,7.342006761,13.679309793,5.555600000
466.750000000,-50.239318726,197.202965855,3.108322335,-0.006755515,7.349482217,16.058674268,5.555600000
467.000000000,-50.489161466,197.211831590,3.106403577,-0.002778537,7.444805043,23.006638172,5.555600000
467.250000000,-50.739009162,197.220556762,3.108987837,0.001554218,7.560706066,27.982467053,5.555600000
467.500000000,-50.988893070,197.228131023,3.112480657,0.003353613,7.547843320,21.433352296,5.555600000
467.750000000,-51.238795616,197.235110655,3.113874925,0.000490275,7.482442897,36.633789066,5.555600000
468.000000000,-51.488700999,197.241988112,3.112799296,-0.005211237,7.481149501,17.944275743,5.555600000
468.250000000,-51.738587526,197.249505321,3.110310597,-0.009795331,7.487696207,13.611218826,5.555600000
468.500000000,-51.988454833,197.257626542,3.106306460,-0.011849152,7.480153897,12.476068859,5.555600000
468.750000000,-52.238273579,197.267144661,3.102133985,-0.012192481,7.377659904,12.312656372,5.555600000
469.000000000,-52.488064700,197.277350720,3.099733304,-0.010630906,7.353115511,13.113186120,5.555600000
469.250000000,-52.737834623,197.288068184,3.097318074,-0.007259377,7.370729825,15.561138374,5.555600000
469.500000000,-52.987573994,197.299480746,3.095310656,-0.004307966,7.404251602,19.411134174,5.555600000
469.750000000,-53.237299046,197.311200914,3.094729172,-0.002920305,7.404120815,22.586819816,5.555600000
470.000000000,-53.487024868,197.322903902,3.095562822,-0.002120147,7.397713088,25.317886683,5.555600000
470.250000000,-53.736769186,197.334207692,3.095534557,-0.002547746,7.410726155,23.743172534,5.555600000
470.500000000,-53.986494352,197.345924797,3.094216060,-0.004573611,7.426410651,18.942909006,5.555600000
470.750000000,-54.236207919,197.357887117,3.093112299,-0.005757585,7.445702281,17.203595845,5.555600000
471.000000000,-54.485906712,197.370155471,3.090558156,-0.005170116,7.472027720,18.003972103,5.555600000
471.250000000,-54.735555501,197.383393217,3.088299822,-0.004324337,7.458411483,19.381269595,5.555600000
471.500000000,-54.985196297,197.396789246,3.088403602,-0.002811813,7.450331091,22.905998568,5.555600000
471.750000000,-55.234848316,197.409975201,3.088421733,-0.000042950,7.478142088,43.790832458,5.555600000
472.000000000,-55.484489617,197.423362178,3.088095791,0.002321326,7.496586174,24.539134747,5.555600000
472.250000000,-55.734132956,197.436710872,3.088545149,0.003891523,7.512115316,20.220550034,5.555600000
472.500000000,-55.983786207,197.449873489,3.090205452,0.005891320,7.526001402,17.035848866,5.555600000
472.750000000,-56.233472329,197.462393135,3.092301285,0.007772325,7.505540219,15.099328957,5.555600000
473.000000000,-56.483178273,197.474509163,3.094252852,0.008056911,7.498906556,14.860210065,5.555600000
473.250000000,-56.732911557,197.486054167,3.096992970,0.006866583,7.542410808,15.944904904,5.555600000
473.500000000,-56.982680113,197.496801570,3.099078770,0.005344374,7.563241508,17.754996775,5.555600000
473.750000000,-57.232459374,197.507304689,3.099814095,0.004367050,7.578149490,19.303994663,5.555600000
474.000000000,-57.482243789,197.517684771,3.099859092,0.004583158,7.592546351,18.926705309,5.555600000
474.250000000,-57.732023998,197.528165412,3.100055976,0.005820229,7.593452244,17.124406241,5.555600000
474.500000000,-57.981812092,197.538447121,3.102107465,0.007607531,7.592395900,15.243184058,5.555600000
474.750000000,-58.231633207,197.547902835,3.105422170,0.009977953,7.601312772,13.497530150,5.555600000
475.000000000,-58.481483775,197.556528374,3.108021257,0.011640613,7.608863279,12.578560216,5.555600000
475.250000000,-58.731350470,197.564685347,3.110670743,0.011597351,7.617305878,12.600140451,5.555600000
475.500000000,-58.981243824,197.571986837,3.114189196,0.011782175,7.636711443,12.508712837,5.555600000
475.750000000,-59.231161176,197.578385317,3.117075747,0.013081171,7.619916410,11.917786960,5.555600000
476.000000000,-59.481092358,197.584244032,3.119447233,0.013894294,7.594904785,11.587907925,5.555600000
476.250000000,-59.731038000,197.589457110,3.123451643,0.014150965,7.614381495,11.489334036,5.555600000
476.500000000,-59.981006172,197.593313969,3.127943224,0.014363170,7.625369418,11.409709410,5.555600000
476.750000000,-60.230988318,197.596281570,3.131652353,0.013551174,7.631558922,11.723734573,5.555600000
477.000000000,-60.480980298,197.598284026,3.134989934,0.011899002,7.637664513,12.451937783,5.555600000
477.250000000,-60.730976228,197.599582898,3.137440904,0.010828690,7.648569881,13.003093168,5.555600000
477.500000000,-60.980974997,197.600359891,3.139335798,0.011006108,7.661231174,12.906660028,5.555600000
477.750000000,-61.230974750,197.600711325,3.141806552,0.012209829,7.648247098,12.304568900,5.555600000
478.000000000,-61.480973173,197.600252942,3.144860741,0.013657399,7.645065972,11.681175321,5.555600000
478.250000000,-61.730970400,197.599077289,3.149296794,0.015390314,7.650555138,11.046415206,5.555600000
478.500000000,-61.980956073,197.596400927,3.153658580,0.017371810,7.668429152,10.433716251,5.555600000
478.750000000,-62.230932016,197.593044496,3.157261590,0.018868313,7.673358148,10.033085111,5.555600000
479.000000000,-62.480891913,197.588566823,3.162356474,0.020664673,7.656944412,9.608131214,5.555600000
479.250000000,-62.730821933,197.582663380,3.167740337,0.022887059,7.653283682,9.150264727,5.555600000
479.500000000,-62.980715244,197.575494622,3.173587877,0.023663038,7.653012011,9.005165735,5.555600000
479.750000000,-63.230559402,197.566668710,3.181028992,0.023430978,7.656342543,9.047832925,5.555600000
480.000000000,-63.480321107,197.555781776,3.187108599,0.023000958,7.660701777,9.128527123,5.555600000
480.250000000,-63.730037654,197.543918773,3.191666847,0.021930033,7.667753671,9.339264190,5.555600000
480.500000000,-63.979690860,197.530755317,3.197007120,0.021731964,7.679538234,9.379863509,5.555600000
480.750000000,-64.229267465,197.516225867,3.201823314,0.022621685,7.662501231,9.201519757,5.555600000
481.000000000,-64.478779560,197.500658472,3.207618516,0.023128283,7.647940714,9.104409612,5.555600000
481.250000000,-64.728171829,197.483237325,3.214848804,0.023652743,7.655655419,9.007045943,5.555600000
481.500000000,-64.977433453,197.464063522,3.220480663,0.023389966,7.674589741,9.055436650,5.555600000
481.750000000,-65.226612028,197.443834598,3.226013806,0.021114900,7.687359739,9.509824547,5.555600000
482.000000000,-65.475648220,197.421903453,3.231948204,0.020110426,7.665497096,9.733443160,5.555600000
482.250000000,-65.724569376,197.398718543,3.235968309,0.021898800,7.626770952,9.345631213,5.555600000
482.500000000,-65.973420864,197.374785862,3.239286108,0.023450028,7.596459799,9.044307399,5.555600000
482.750000000,-66.222184124,197.349949590,3.246319534,0.024450727,7.646822348,8.864717506,5.555600000
483.000000000,-66.470666907,197.322519614,3.254921553,0.025509084,7.660080218,8.685956289,5.555600000
483.250000000,-66.718965444,197.293407638,3.261664965,0.025605535,7.652905699,8.670197744,5.555600000
483.500000000,-66.967063441,197.262628032,3.267377906,0.024819307,7.652969786,8.801216555,5.555600000
483.750000000,-67.215011772,197.230681157,3.271648756,0.023921620,7.650258891,8.958325946,5.555600000
484.000000000,-67.462837419,197.197783582,3.277970030,0.024096710,7.645609765,8.927021870,5.555600000
484.250000000,-67.710364080,197.162704357,3.285319127,0.025372649,7.643644223,8.708395075,5.555600000
484.500000000,-67.957675741,197.126168409,3.291071398,0.025116473,7.643649417,8.751001106,5.555600000
484.750000000,-68.204782464,197.088243911,3.298213023,0.022532101,7.645533116,9.219017603,5.555600000
485.000000000,-68.451550983,197.048178747,3.304245020,0.020216804,7.644995684,9.709011612,5.555600000
485.250000000,-68.698180435,197.007276280,3.308164721,0.019528309,7.614226684,9.870483026,5.555600000
485.500000000,-68.944627447,196.965277829,3.311454458,0.020211582,7.542121175,9.710206433,5.555600000
485.750000000,-69.190984179,196.922753264,3.315478024,0.021471423,7.615762290,9.434083462,5.555600000
486.000000000,-69.437079316,196.878774045,3.322627054,0.022447471,7.657091457,9.235639865,5.555600000
486.250000000,-69.682802919,196.832731557,3.330359565,0.023241873,7.634849601,9.083054307,5.555600000
486.500000000,-69.928193578,196.784950867,3.335728420,0.022385587,7.631647276,9.247851690,5.555600000
486.750000000,-70.173407020,196.736272898,3.340009153,0.019449142,7.644128858,9.889571074,5.555600000
487.000000000,-70.418380462,196.686392915,3.345027603,0.017775818,7.680467278,10.320852419,5.555600000
487.250000000,-70.663093889,196.635256061,3.349041176,0.018161989,7.606015504,10.216325064,5.555600000
487.500000000,-70.907658150,196.583411461,3.352568319,0.018423396,7.550438297,10.147344874,5.555600000
487.750000000,-71.152005462,196.530549464,3.357959164,0.018710080,7.596300619,10.073277709,5.555600000
488.000000000,-71.395995931,196.476071243,3.363183285,0.018967747,7.603952616,10.008073112,5.555600000
